transaction_id,amount,hour,state,device,fraud_flag,anomaly
1806,3383.990729017372,0,UP,Android,0,1
1807,183.7925580707123,2,Maharashtra,iOS,0,1
1808,4037.479541838906,2,Maharashtra,iOS,0,1
1809,336.3712475118231,9,Maharashtra,iOS,0,1
1810,56.6354573740274,5,Maharashtra,iOS,0,1
1811,5260.015349942794,0,Delhi,Android,0,-1
1812,3036.709693746832,19,Delhi,Android,0,1
1813,912.8937619166286,22,Bihar,iOS,0,1
1814,1859.9476155217317,4,Karnataka,Android,0,1
1815,2054.5201189519685,17,Delhi,iOS,0,1
1816,2398.1487190404864,1,Bihar,Android,0,1
1817,336.3460670965653,8,Maharashtra,iOS,0,1
1818,156.8904312907464,20,Karnataka,Android,0,1
1819,6932.792329506952,21,UP,iOS,0,1
1820,226.6301038305183,3,UP,Android,0,1
1821,2047.3862730466524,5,Maharashtra,iOS,0,1
1822,1444.5466060525257,0,Delhi,Android,0,1
1823,22.841571098090963,17,Maharashtra,iOS,0,1
1824,958.1216557134686,23,Bihar,Android,0,1
1825,1339.733423735544,6,Delhi,Android,0,1
1826,2686.7197596533574,6,Karnataka,iOS,0,1
1827,1148.2207772495242,6,UP,iOS,0,1
1828,3312.1716701953146,2,Karnataka,Android,0,1
1829,4554.794794148696,21,Maharashtra,iOS,0,1
1830,1371.8825225200717,18,Delhi,Android,0,1
1831,1784.9198047888613,20,UP,Android,0,1
1832,879.1225527869043,7,Bihar,Android,0,1
1833,4487.426416174979,9,Maharashtra,iOS,0,1
1834,1539.636067460956,9,Bihar,Android,0,1
1835,583.1484294118425,5,Maharashtra,iOS,0,1
1836,1047.172402395535,3,Delhi,iOS,0,1
1837,4374.983737172445,10,Karnataka,iOS,0,1
1838,2673.734535488838,23,Karnataka,Android,0,1
1839,404.4886517253286,1,Bihar,Android,1,1
1840,2480.322176313045,14,UP,iOS,0,1
1841,82.82623709240359,14,Bihar,Android,0,1
1842,355.3526980688844,21,UP,iOS,0,1
1843,378.8311803603976,3,Delhi,Android,0,1
1844,1370.4721313870818,19,Delhi,iOS,0,1
1845,1379.2341317021285,4,Maharashtra,Android,0,1
1846,1070.077968066289,8,Bihar,Android,0,1
1847,787.8863101399986,5,Karnataka,iOS,0,1
1848,2614.3975574423825,6,Bihar,iOS,0,1
1849,134.5748569575507,15,Bihar,Android,0,1
1850,1413.5550298784076,9,Delhi,iOS,0,1
1851,485.8711969390426,14,UP,iOS,0,1
1852,4894.659876964507,9,Bihar,Android,0,1
1853,2240.767829106109,12,UP,iOS,0,1
1854,324.5879742362608,4,Karnataka,Android,0,1
1855,650.0543576531825,6,Bihar,iOS,0,1
1856,3420.7632796808502,9,Karnataka,iOS,0,1
1857,1381.856862418544,20,Delhi,Android,0,1
1858,3380.5859411660163,3,Karnataka,iOS,0,1
1859,450.7651123438202,12,Maharashtra,iOS,0,1
1860,4725.175394971744,23,Maharashtra,Android,0,1
1861,2853.977863428068,3,Maharashtra,iOS,0,1
1862,223.0039286739372,4,Delhi,Android,0,1
1863,1147.3964641362384,19,Karnataka,Android,0,1
1864,3395.5428068343845,19,Bihar,Android,0,1
1865,1133.9729380569006,2,UP,iOS,0,1
1866,3177.260835528909,8,Bihar,Android,0,1
1867,314.5754224140291,8,UP,Android,0,1
1868,4768.894310901752,0,Delhi,iOS,0,1
1869,1585.6266391170657,11,Bihar,Android,0,1
1870,1896.7153336632591,2,Bihar,Android,0,1
1871,2326.8885717007947,4,Maharashtra,Android,0,1
1872,8.461418792613088,15,UP,Android,0,1
1873,1436.9890061869064,6,UP,Android,0,1
1874,305.1786743558259,17,Karnataka,iOS,0,1
1875,801.2553102390408,11,Karnataka,iOS,0,1
1876,772.6712459951984,13,Delhi,Android,1,1
1877,1724.967515757669,3,Karnataka,Android,0,1
1878,2478.8037121429275,11,Bihar,iOS,0,1
1879,2707.5826831143195,9,Maharashtra,Android,0,1
1880,119.76337839329608,18,Maharashtra,iOS,0,1
1881,2329.7982205213334,21,Karnataka,Android,1,1
1882,2313.3082361037327,9,Maharashtra,iOS,0,1
1883,5609.566786930636,20,Delhi,Android,0,1
1884,578.4971275182711,8,Delhi,iOS,0,1
1885,207.34617025295077,4,Bihar,iOS,0,1
1886,713.1866055436412,21,Delhi,iOS,0,1
1887,651.9036195835376,13,Bihar,Android,0,1
1888,1398.7586490949489,14,Karnataka,iOS,0,1
1889,2517.6001400702758,13,Delhi,iOS,0,1
1890,2902.5651550990337,19,Bihar,iOS,0,1
1891,3282.0862098324137,4,Maharashtra,Android,0,1
1892,490.275668963479,19,Bihar,Android,0,1
1893,2750.027868950905,17,Bihar,iOS,0,1
1894,2039.9411523115573,16,Bihar,iOS,0,1
1895,1294.5666577867778,6,Bihar,iOS,0,1
1896,2921.4310708682983,17,UP,iOS,0,1
1897,700.5349451612682,5,Maharashtra,Android,0,1
1898,3927.509520646912,9,UP,iOS,0,1
1899,2923.939888466985,18,Maharashtra,Android,0,1
1900,22.881935018190664,0,Karnataka,Android,0,1
1901,1480.135255294167,6,Karnataka,iOS,0,1
1902,3793.0817890555177,23,Delhi,iOS,0,1
1903,6882.311170723634,0,Maharashtra,iOS,0,-1
1904,2396.5792861569894,13,Bihar,Android,0,1
1905,171.47067316819604,1,Maharashtra,Android,0,1
1906,369.0085537322291,19,Delhi,iOS,0,1
1907,1244.5685960821977,23,Karnataka,iOS,0,1
1908,1562.474073849254,23,Bihar,iOS,0,1
1909,528.3778269793546,12,Karnataka,Android,1,1
1910,5094.083940716506,2,Karnataka,Android,0,1
1911,817.4764242102924,6,Karnataka,Android,0,1
1912,5336.3082753351455,9,Karnataka,Android,0,1
1913,1344.0126689579135,5,Bihar,Android,0,1
1914,1956.3401279468264,12,Maharashtra,Android,0,1
1915,1419.7479893922302,10,Delhi,Android,0,1
1916,1404.0699030828878,15,Delhi,Android,0,1
1917,2274.76212018691,9,Maharashtra,iOS,0,1
1918,3358.848446512849,3,Delhi,Android,0,1
1919,557.9899221802259,7,Delhi,Android,0,1
1920,477.6582074320757,11,Bihar,iOS,0,1
1921,1203.674862375669,14,Bihar,Android,0,1
1922,899.0378142527746,20,Delhi,iOS,0,1
1923,6927.435661484615,8,UP,Android,0,1
1924,4410.338495941401,11,Maharashtra,iOS,0,1
1925,72.43215026376133,7,Delhi,Android,0,1
1926,228.04634011032263,3,UP,iOS,0,1
1927,4747.493585818432,2,Delhi,iOS,0,1
1928,1548.5295844931247,18,UP,iOS,0,1
1929,4379.734286085425,22,Bihar,iOS,0,1
1930,729.9773893936696,4,Maharashtra,iOS,0,1
1931,2017.5418886922075,4,UP,iOS,0,1
1932,2019.3127051354213,23,Bihar,Android,0,1
1933,2598.603437060784,8,Delhi,iOS,0,1
1934,1197.9548051953632,2,Bihar,iOS,0,1
1935,3233.8526531837306,21,UP,iOS,0,1
1936,369.200123447518,11,Karnataka,iOS,0,1
1937,4528.428768784168,16,Bihar,iOS,0,1
1938,1013.2509271514584,20,Karnataka,Android,0,1
1939,208.3876012288968,20,Maharashtra,Android,0,1
1940,2707.696441957698,1,UP,iOS,0,1
1941,430.8422122860077,17,Maharashtra,Android,0,1
1942,658.4388344938731,5,Bihar,Android,0,1
1943,2713.0009105948825,21,Maharashtra,iOS,0,1
1944,3944.22737058819,19,UP,Android,0,1
1945,1749.5093586895214,10,UP,Android,0,1
1946,1078.4837447998598,3,UP,iOS,0,1
1947,500.8737754308714,22,Karnataka,iOS,0,1
1948,266.5034868689191,19,Karnataka,iOS,0,1
1949,368.7872268509713,17,Bihar,Android,0,1
1950,463.2372313985432,10,Delhi,Android,0,1
1951,2813.267136154306,9,Karnataka,iOS,0,1
1952,2890.863539301783,11,Bihar,Android,0,1
1953,2935.504700339583,23,Bihar,iOS,0,1
1954,1913.4770206772496,7,UP,iOS,0,1
1955,3953.2204919861497,16,Karnataka,iOS,0,1
1956,3734.9717100001503,4,Delhi,Android,0,1
1957,4049.887071568386,20,Bihar,Android,0,1
1958,3988.9612278788,14,UP,iOS,0,1
1959,765.930399315849,14,Delhi,iOS,0,1
1960,724.2342020510099,4,Maharashtra,iOS,0,1
1961,82.97001932229013,13,Delhi,Android,0,1
1962,372.82603294448353,2,Karnataka,Android,0,1
1963,4067.204004114379,11,Karnataka,Android,0,1
1964,59.85353822474958,21,Bihar,iOS,0,1
1965,714.4369039625783,18,Maharashtra,Android,0,1
1966,845.5704126764241,10,Delhi,iOS,0,1
1967,465.448487053797,7,Delhi,iOS,0,1
1968,1051.445515331106,3,Karnataka,iOS,0,1
1969,907.3387006166074,23,Karnataka,Android,0,1
1970,723.0955186479938,8,Maharashtra,iOS,0,1
1971,474.1289281015501,7,Karnataka,iOS,0,1
1972,4637.318224949588,12,Delhi,iOS,0,1
1973,2666.222432434123,15,Maharashtra,Android,0,1
1974,3709.172564441728,22,Bihar,Android,0,1
1975,939.7000494598664,2,Karnataka,Android,0,1
1976,1079.58243209227,5,Karnataka,Android,0,1
1977,2518.1186800868254,1,Delhi,iOS,0,1
1978,1536.2183307636788,23,Delhi,iOS,0,1
1979,400.0265209976016,14,Delhi,Android,0,1
1980,1447.4331802595136,7,Karnataka,Android,0,1
1981,2831.042816204997,3,Delhi,iOS,0,1
1982,2744.6391963173246,3,UP,iOS,0,1
1983,931.0790225335388,21,Bihar,Android,0,1
1984,950.8576851536012,14,Maharashtra,iOS,0,1
1985,881.8605323006864,10,UP,iOS,0,1
1986,864.0814389763714,22,Delhi,iOS,0,1
1987,2641.2014477627717,8,Maharashtra,iOS,0,1
1988,1623.3980845281278,7,Bihar,Android,0,1
1989,5237.981335071726,21,Karnataka,Android,0,1
1990,3774.7621077686954,23,Karnataka,iOS,0,1
1991,2783.584278946026,8,UP,Android,0,1
1992,247.78173427145748,18,UP,Android,0,1
1993,1479.5227393185337,1,Maharashtra,iOS,0,1
1994,806.1131893735638,18,Bihar,Android,0,1
1995,3213.314087782749,0,Bihar,iOS,0,1
1996,5992.262684728708,16,UP,Android,0,1
1997,3535.3799180216424,9,Bihar,iOS,0,1
1998,2582.0530913512985,8,Delhi,iOS,0,1
1999,2417.068686467431,3,Delhi,Android,0,1
2000,90.03562934981565,23,Bihar,Android,0,1
2001,517.8081230933832,1,Karnataka,Android,0,1
2002,2414.167301267863,5,Delhi,Android,0,1
2003,1129.364786052344,12,Bihar,iOS,0,1
2004,1045.8628679355245,5,Bihar,iOS,0,1
2005,4340.456500130039,5,Maharashtra,iOS,0,1
2006,2774.0439690609924,20,Bihar,iOS,0,1
2007,641.1874050126044,20,Bihar,iOS,0,1
2008,385.2955712105102,11,UP,Android,0,1
2009,622.3795777768796,21,Delhi,Android,0,1
2010,741.1179265076105,12,Delhi,iOS,0,1
2011,722.3860786783914,15,Maharashtra,Android,0,1
2012,149.2718401282206,16,UP,iOS,0,1
2013,2359.7991961906755,21,Karnataka,iOS,0,1
2014,935.163932157379,15,Bihar,iOS,0,1
2015,566.024636312708,22,Karnataka,iOS,0,1
2016,3976.124419779628,1,Bihar,Android,0,1
2017,5141.920647049972,17,Maharashtra,Android,0,1
2018,684.8385826279506,23,Karnataka,Android,0,1
2019,42.39151466060057,19,Maharashtra,iOS,0,1
2020,392.7145063515783,12,Karnataka,iOS,1,1
2021,264.5995508420762,14,Maharashtra,iOS,0,1
2022,1427.8146018121458,23,Delhi,iOS,0,1
2023,1396.4192523803251,21,UP,iOS,0,1
2024,467.7501900670166,21,Maharashtra,Android,0,1
2025,1869.797040086753,7,Bihar,Android,0,1
2026,4130.474560972535,9,Delhi,Android,0,1
2027,958.8854927902408,10,Bihar,iOS,0,1
2028,702.7666754054319,14,Delhi,iOS,0,1
2029,6935.647164203238,22,Karnataka,Android,0,-1
2030,2097.21157047852,16,Maharashtra,Android,0,1
2031,418.3554206364426,1,Maharashtra,iOS,0,1
2032,2246.597352916712,3,UP,Android,0,1
2033,705.5039814081586,19,Bihar,Android,0,1
2034,1993.2669041665376,21,Delhi,Android,0,1
2035,1131.3913674630903,4,Karnataka,Android,0,1
2036,2160.692861603085,0,Delhi,Android,0,1
2037,405.7780728254977,16,UP,Android,0,1
2038,2185.694199045075,21,Bihar,Android,0,1
2039,3703.994445717412,0,Bihar,iOS,0,1
2040,1960.264401869575,13,Maharashtra,Android,0,1
2041,2350.3509065712324,22,Bihar,Android,0,1
2042,3245.5584089531662,12,Bihar,iOS,0,1
2043,3402.724311789623,17,Delhi,Android,0,1
2044,2340.5205041240383,0,Delhi,Android,0,1
2045,2511.672467680389,2,Karnataka,Android,0,1
2046,4978.138367898485,16,Maharashtra,iOS,0,1
2047,148.5293816844357,1,Maharashtra,Android,0,1
2048,205.1315539304821,8,Bihar,Android,0,1
2049,5619.695332481541,4,UP,Android,0,1
2050,5942.584677114989,5,Karnataka,iOS,0,1
2051,6076.434401156868,13,Bihar,Android,0,1
2052,143.58566402777586,3,Karnataka,iOS,0,1
2053,275.47144793499075,8,Maharashtra,iOS,0,1
2054,1337.028203686088,0,Bihar,Android,0,1
2055,166.61143011868444,7,Bihar,iOS,0,1
2056,8377.920084206571,14,Maharashtra,iOS,0,-1
2057,889.4212013122465,10,Delhi,Android,0,1
2058,5089.134190981599,11,Delhi,iOS,0,1
2059,927.9189454231702,2,UP,iOS,0,1
2060,1073.8347177209134,14,Karnataka,iOS,0,1
2061,2197.2048380805404,10,Delhi,iOS,0,1
2062,234.25236143234667,16,UP,iOS,0,1
2063,3549.5067815949237,21,Bihar,iOS,0,1
2064,289.37653807583524,0,Bihar,iOS,0,1
2065,2709.758176552868,4,Karnataka,Android,0,1
2066,2142.3072661142064,1,Maharashtra,iOS,0,1
2067,466.8453871624975,19,Maharashtra,iOS,0,1
2068,2195.3988806125667,14,Karnataka,Android,0,1
2069,1.4454965672952365,1,UP,iOS,0,1
2070,167.4843827373113,6,Delhi,iOS,0,1
2071,820.3446387238561,16,Delhi,Android,1,1
2072,824.7181559020498,17,Delhi,iOS,0,1
2073,2341.6532557198043,23,Karnataka,Android,0,1
2074,47.120120029457645,1,Maharashtra,iOS,0,1
2075,2736.858785894349,14,Bihar,Android,0,1
2076,1812.7416890786697,4,Maharashtra,iOS,0,1
2077,573.5235894936516,16,Bihar,iOS,0,1
2078,381.8072779671602,8,UP,Android,0,1
2079,1444.863031977843,11,UP,iOS,0,1
2080,437.5408945091848,12,Maharashtra,Android,0,1
2081,3311.762498672909,22,Bihar,Android,1,1
2082,2336.285924538128,10,Delhi,Android,0,1
2083,2779.929836572649,22,Delhi,Android,0,1
2084,5311.512991293044,19,UP,iOS,0,1
2085,352.1344928854003,5,Maharashtra,Android,0,1
2086,3784.086937178358,7,Karnataka,iOS,0,1
2087,34.953090482348195,16,Karnataka,Android,0,1
2088,869.1405483830912,5,Delhi,Android,0,1
2089,2819.54326026617,4,Delhi,Android,0,1
2090,415.26724818750085,12,Karnataka,iOS,0,1
2091,3.5574687676846697,20,UP,Android,0,1
2092,2493.997260946345,8,Maharashtra,Android,0,1
2093,1726.215998657779,16,Delhi,Android,0,1
2094,359.5922593883004,21,Delhi,Android,0,1
2095,392.9934570832097,5,Delhi,Android,0,1
2096,2510.331639926926,5,Bihar,iOS,0,1
2097,1824.0189250919675,7,UP,iOS,0,1
2098,115.6612298261654,5,UP,Android,0,1
2099,4951.143823648523,8,UP,Android,0,1
2100,4950.734242993241,18,Karnataka,iOS,0,1
2101,168.5314743609055,16,Maharashtra,iOS,0,1
2102,1259.200807876689,10,Karnataka,iOS,0,1
2103,2822.565871509368,0,Bihar,Android,0,1
2104,2154.889947243617,12,Maharashtra,iOS,0,1
2105,2218.807509209536,2,Delhi,Android,0,1
2106,938.809476550322,1,UP,Android,0,1
2107,115.0376864215213,19,Karnataka,Android,0,1
2108,1931.895760995102,6,Maharashtra,Android,0,1
2109,326.5820205821776,12,UP,Android,0,1
2110,501.3271756239188,23,Maharashtra,iOS,0,1
2111,4886.90556685403,14,UP,iOS,0,1
2112,351.51764326693694,15,Bihar,iOS,0,1
2113,394.8016406842565,21,Bihar,Android,0,1
2114,2098.7665993358137,20,Delhi,Android,0,1
2115,995.4934555516836,6,Bihar,Android,0,1
2116,698.0445299229849,5,Karnataka,iOS,0,1
2117,2827.203804844739,21,Karnataka,Android,0,1
2118,2670.408043735058,13,UP,Android,0,1
2119,3157.209106831569,15,Karnataka,iOS,0,1
2120,760.474367950045,22,Bihar,Android,0,1
2121,442.2146714319328,1,Bihar,Android,0,1
2122,279.8460310513639,4,Bihar,Android,0,1
2123,1212.7222038773143,2,UP,iOS,0,1
2124,4237.6865314993765,14,UP,Android,0,1
2125,295.3119767356607,0,Delhi,Android,0,1
2126,3403.5483013574617,4,UP,iOS,0,1
2127,112.41805951270317,23,Delhi,iOS,0,1
2128,1441.7616584426737,22,Bihar,Android,1,1
2129,788.0895687903497,17,Karnataka,Android,0,1
2130,3494.554853605724,20,Maharashtra,Android,0,1
2131,4856.219066148472,7,Delhi,Android,0,1
2132,3115.0229343530527,10,UP,iOS,0,1
2133,824.9732781040409,22,Maharashtra,iOS,0,1
2134,257.3128246284402,9,Karnataka,Android,0,1
2135,198.63906033390683,8,UP,iOS,0,1
2136,1046.7101405722208,13,Maharashtra,iOS,0,1
2137,475.3277324767632,17,Maharashtra,iOS,1,1
2138,1927.89811888378,7,Karnataka,Android,0,1
2139,344.31311269492795,12,Bihar,Android,0,1
2140,2611.328566397376,17,Delhi,Android,0,1
2141,4569.2457198606335,21,UP,Android,0,1
2142,241.73260122833395,6,Delhi,Android,0,1
2143,8812.646609829184,0,Delhi,iOS,0,-1
2144,5652.042115609025,21,Maharashtra,Android,0,1
2145,3821.647007515689,6,UP,Android,0,1
2146,2700.6288989683085,12,Maharashtra,iOS,0,1
2147,433.6172904237944,16,UP,iOS,0,1
2148,2320.8711488342337,1,UP,Android,0,1
2149,1655.3136462670502,12,Maharashtra,iOS,0,1
2150,3403.165894387088,7,Delhi,iOS,0,1
2151,1819.7026699405264,15,Delhi,Android,0,1
2152,7540.592556288909,3,Maharashtra,iOS,0,-1
2153,2422.0021365639395,22,Bihar,iOS,0,1
2154,3954.7117998175527,10,Delhi,iOS,0,1
2155,444.3613482859637,23,UP,iOS,0,1
2156,2219.650885390855,13,Karnataka,iOS,0,1
2157,216.42904754362448,21,Karnataka,Android,0,1
2158,3969.4489702514447,13,Delhi,iOS,0,1
2159,1645.5796008531286,8,Bihar,iOS,0,1
2160,660.8584938989378,4,Bihar,Android,0,1
2161,1451.8568006791786,21,Karnataka,iOS,0,1
2162,3075.71778076996,4,Bihar,Android,0,1
2163,2071.6153106675365,1,Karnataka,Android,0,1
2164,7857.010626748445,14,Delhi,iOS,0,-1
2165,936.75434044397,18,Bihar,Android,0,1
2166,1890.3477057975083,20,UP,iOS,0,1
2167,2059.217296156788,0,Delhi,Android,0,1
2168,1038.8856939586412,16,Maharashtra,iOS,0,1
2169,3425.6121836381967,3,UP,Android,0,1
2170,756.8524986998517,14,Maharashtra,iOS,0,1
2171,1495.6667397793533,7,Karnataka,Android,0,1
2172,86.14540707624172,11,Bihar,Android,0,1
2173,837.3954074551369,7,Karnataka,Android,0,1
2174,1638.4865548671926,12,UP,Android,0,1
2175,2983.6284983889086,15,Delhi,iOS,0,1
2176,874.3166554025341,16,Karnataka,Android,1,1
2177,2519.276711259321,3,Maharashtra,iOS,0,1
2178,2239.0944143076213,14,Maharashtra,iOS,0,1
2179,44.779836014833,19,Delhi,Android,0,1
2180,665.719375854309,23,UP,Android,0,1
2181,156.13450668229768,11,Delhi,Android,0,1
2182,580.6418095195756,12,Bihar,iOS,0,1
2183,1106.5135567010414,23,Delhi,Android,0,1
2184,3151.3573539707,3,Karnataka,Android,0,1
2185,1231.8677761129422,17,Karnataka,iOS,0,1
2186,1049.5638019296448,20,Karnataka,Android,0,1
2187,3928.171139191131,17,Karnataka,iOS,0,1
2188,452.639565995346,0,Maharashtra,Android,0,1
2189,376.3092658776519,10,Bihar,iOS,0,1
2190,2276.144577123712,12,Karnataka,iOS,0,1
2191,858.44457861984,14,Karnataka,iOS,0,1
2192,2808.164674096427,20,Delhi,Android,0,1
2193,5745.460769125582,1,Delhi,Android,0,1
2194,2258.848288513879,23,Bihar,iOS,0,1
2195,1629.312776782467,13,Delhi,iOS,0,1
2196,595.2080412479664,1,UP,iOS,0,1
2197,4163.42486396192,18,Delhi,iOS,0,1
2198,684.064549452233,0,UP,iOS,1,1
2199,879.1369046218997,22,UP,iOS,0,1
2200,5060.764964294899,4,Bihar,iOS,0,1
2201,1106.5472192537652,4,UP,iOS,0,1
2202,514.3387775089149,18,Maharashtra,Android,0,1
2203,1852.284610614487,23,Karnataka,iOS,0,1
2204,796.8039909309852,12,UP,iOS,0,1
2205,2426.987172436411,7,Bihar,iOS,0,1
2206,1940.6269683958185,13,Delhi,Android,0,1
2207,3101.2740579021597,2,Maharashtra,Android,0,1
2208,395.0813797664805,17,Karnataka,Android,0,1
2209,482.9076933854333,13,Karnataka,Android,0,1
2210,1854.36663723651,14,Delhi,iOS,0,1
2211,3756.4357779306474,9,UP,iOS,0,1
2212,59.60725335814338,2,UP,Android,0,1
2213,831.5067738456951,11,Delhi,iOS,0,1
2214,9615.774873215596,10,Bihar,iOS,0,-1
2215,605.708264101283,20,UP,Android,0,1
2216,142.4000804650428,23,Maharashtra,iOS,0,1
2217,2229.2089993540694,18,Delhi,iOS,1,1
2218,784.8053206029687,23,Bihar,iOS,0,1
2219,3962.049054000423,23,Karnataka,Android,0,1
2220,567.8062322774128,6,Maharashtra,iOS,0,1
2221,1964.27336534806,6,Maharashtra,Android,0,1
2222,407.6990319659108,23,Karnataka,Android,0,1
2223,385.2991543247375,13,Karnataka,iOS,0,1
2224,1677.5945357753696,18,Delhi,Android,0,1
2225,906.0439246169212,20,Karnataka,Android,0,1
2226,2356.333105268531,22,UP,Android,0,1
2227,1201.3523513645605,5,Bihar,iOS,0,1
2228,215.26942326179355,15,Bihar,iOS,0,1
2229,1333.2666009648249,11,UP,Android,0,1
2230,570.7398850057183,19,Bihar,Android,0,1
2231,4341.442373457091,6,Karnataka,Android,0,1
2232,6167.247422935266,10,Karnataka,iOS,0,1
2233,1507.7592128433016,18,Karnataka,iOS,0,1
2234,4192.373291829706,0,Karnataka,Android,0,1
2235,124.7069667041346,12,Karnataka,iOS,1,1
2236,735.7669485325282,6,Bihar,Android,0,1
2237,2948.427142405448,4,Bihar,Android,0,1
2238,1949.4602189601408,18,Bihar,iOS,0,1
2239,311.24420123417804,16,Delhi,iOS,0,1
2240,4107.037485703326,5,Maharashtra,iOS,0,1
2241,1171.513988448481,14,Karnataka,iOS,0,1
2242,2183.4757404016486,6,Delhi,Android,0,1
2243,335.9168091867198,15,UP,iOS,0,1
2244,959.0449458500278,23,Karnataka,iOS,0,1
2245,526.7288736461752,3,Bihar,iOS,0,1
2246,2744.0044538377656,20,Bihar,Android,0,1
2247,771.4363911571761,5,Delhi,Android,0,1
2248,841.2512285919738,20,UP,iOS,0,1
2249,284.70315192008286,14,Delhi,iOS,0,1
2250,359.35016195364454,23,Delhi,iOS,0,1
2251,1796.9301696780217,20,Bihar,iOS,0,1
2252,5659.76609209444,2,Karnataka,Android,0,1
2253,6010.576115316079,9,UP,iOS,0,1
2254,4449.855257068025,21,Delhi,iOS,0,1
2255,119.09390823038228,22,Maharashtra,Android,0,1
2256,600.4281087831531,7,Bihar,iOS,0,1
2257,15.183618970029825,8,Delhi,Android,0,1
2258,93.48451072086937,17,Delhi,iOS,0,1
2259,644.7569871366405,5,Karnataka,Android,0,1
2260,3207.7374381175428,8,Karnataka,Android,0,1
2261,3061.3160704431725,3,Maharashtra,iOS,0,1
2262,3094.592152870094,10,Karnataka,Android,0,1
2263,1975.3051832670465,16,UP,iOS,0,1
2264,62.38744533613583,9,Bihar,Android,0,1
2265,2208.221968617891,4,Delhi,iOS,0,1
2266,2115.2460183560825,17,Karnataka,iOS,0,1
2267,11892.132277492195,15,UP,iOS,0,-1
2268,158.8017753980711,22,Bihar,iOS,0,1
2269,2987.4867796669296,19,Delhi,Android,0,1
2270,2171.445497558131,10,Karnataka,iOS,0,1
2271,2278.680547647129,5,UP,iOS,0,1
2272,2700.4059137435024,9,UP,Android,0,1
2273,405.1906790321154,17,Maharashtra,Android,0,1
2274,3344.74946360232,17,UP,Android,0,1
2275,1630.5912757905835,17,Karnataka,iOS,0,1
2276,1530.8071620419205,21,Maharashtra,iOS,0,1
2277,2651.502756295063,14,Bihar,iOS,0,1
2278,81.61580763141032,13,Maharashtra,Android,0,1
2279,1808.297223917055,22,Bihar,iOS,0,1
2280,13630.938652650406,13,Karnataka,Android,0,-1
2281,1922.4167164707412,22,Bihar,Android,0,1
2282,4885.534743307955,19,Bihar,Android,0,1
2283,1623.9924340077118,5,Bihar,Android,0,1
2284,571.6222137462476,13,Delhi,Android,0,1
2285,1378.913030176764,9,Karnataka,Android,0,1
2286,2230.8363639981662,22,Karnataka,iOS,0,1
2287,3396.474586296363,19,UP,iOS,0,1
2288,2830.863582910589,10,Maharashtra,iOS,0,1
2289,5260.857827390776,21,Maharashtra,iOS,0,1
2290,771.4794852646646,19,Bihar,iOS,0,1
2291,969.7900807684506,23,Maharashtra,Android,0,1
2292,2208.4138408307736,2,Karnataka,Android,0,1
2293,38.00903261675074,15,Maharashtra,iOS,0,1
2294,1331.0813958765618,14,Delhi,Android,1,1
2295,5771.518179588289,18,UP,Android,1,1
2296,5662.009775453546,4,Karnataka,iOS,0,1
2297,5738.723429012793,15,Delhi,Android,0,1
2298,725.1798250151461,6,Delhi,Android,0,1
2299,539.9172159170829,1,Bihar,iOS,0,1
2300,1410.6037296194636,4,Karnataka,Android,0,1
2301,2092.787842712253,17,Maharashtra,Android,0,1
2302,1106.441138501439,3,Bihar,iOS,0,1
2303,3694.966927425052,19,Karnataka,iOS,0,1
2304,1475.2665357588032,17,UP,iOS,0,1
2305,843.001822679887,2,Maharashtra,iOS,0,1
2306,31.42525074875536,11,Karnataka,iOS,0,1
2307,4596.324527278342,21,Karnataka,iOS,0,1
2308,1337.1222615259142,9,Bihar,Android,0,1
2309,1011.4442293465228,12,UP,iOS,0,1
2310,638.5091666813596,6,Bihar,Android,0,1
2311,4709.402491047487,3,UP,iOS,0,1
2312,1238.890017614622,3,Maharashtra,Android,0,1
2313,136.9464982731067,6,Bihar,Android,0,1
2314,2072.645124531588,1,Maharashtra,Android,0,1
2315,49.03399635727652,5,Delhi,iOS,0,1
2316,2119.320107441727,17,Delhi,iOS,1,1
2317,703.3007962190511,13,Delhi,Android,0,1
2318,1669.1292286370192,17,Karnataka,iOS,0,1
2319,561.6552028181738,17,Maharashtra,Android,0,1
2320,1112.9906800679432,2,Maharashtra,iOS,0,1
2321,1204.35941767083,21,Karnataka,Android,0,1
2322,987.8654237075764,11,Maharashtra,iOS,0,1
2323,899.7588438959567,11,UP,Android,0,1
2324,197.32534400385344,14,Delhi,Android,0,1
2325,1113.757152826196,2,Bihar,iOS,0,1
2326,194.81890775697272,23,UP,Android,1,1
2327,4933.552627690951,1,Delhi,iOS,0,1
2328,126.09519061599885,20,Delhi,Android,0,1
2329,2223.0093298472702,23,UP,iOS,0,1
2330,222.6257162596456,8,Delhi,Android,0,1
2331,3471.686000109152,6,Delhi,iOS,0,1
2332,1428.2978300965874,19,Delhi,Android,0,1
2333,604.140991167447,13,UP,Android,0,1
2334,1422.0420433116394,8,Karnataka,iOS,0,1
2335,1173.6231282576396,14,UP,Android,0,1
2336,344.8849184841173,4,UP,iOS,0,1
2337,0.3183771201720274,10,Karnataka,Android,0,1
2338,824.4608998482995,11,Delhi,iOS,0,1
2339,7378.943343433302,1,Bihar,Android,0,-1
2340,4158.259744149001,14,Karnataka,iOS,0,1
2341,865.5330834340315,19,Maharashtra,Android,0,1
2342,8103.221842172472,7,Maharashtra,iOS,1,-1
